,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
2017-02-23,6.54,6.5823,6.3765,6.48,MESO,5727,HISTORICAL_PRICES,MESO,,1606830572000,0.5835351089588379,0.5835351089588379,6.48,6.54,6.5823,6.3765,5727,6.48,6.54,6.5823,6.3765,5727,"Feb 23, 17",0.09999999999999964,0.0155
2017-02-24,6.4,6.59,6.4,6.59,MESO,14557,HISTORICAL_PRICES,MESO,,1606830572000,0.5496368038740921,0.5496368038740921,6.59,6.4,6.59,6.4,14557,6.59,6.4,6.59,6.4,14557,"Feb 24, 17",-0.13999999999999968,-0.0214
2017-02-27,6.4728,6.57,6.17,6.56,MESO,23515,HISTORICAL_PRICES,MESO,,1606830572000,0.5672639225181599,0.5672639225181599,6.56,6.4728,6.57,6.17,23515,6.56,6.4728,6.57,6.17,23515,"Feb 27, 17",0.07279999999999998,0.0114
2017-02-28,6.59,6.59,6.42,6.5,MESO,14791,HISTORICAL_PRICES,MESO,,1606830572000,0.5956416464891041,0.5956416464891041,6.5,6.59,6.59,6.42,14791,6.5,6.59,6.59,6.42,14791,"Feb 28, 17",0.11719999999999953,0.0181
2017-03-01,6.61,6.77,6.5,6.66,MESO,16856,HISTORICAL_PRICES,MESO,,1606830572000,0.6004842615012108,0.6004842615012108,6.66,6.61,6.77,6.5,16856,6.66,6.61,6.77,6.5,16856,"Mar 1, 17",0.020000000000000462,0.003
2017-03-02,6.52,6.6239,6.43,6.55,MESO,65133,HISTORICAL_PRICES,MESO,,1606830572000,0.5786924939467312,0.5786924939467312,6.55,6.52,6.6239,6.43,65133,6.55,6.52,6.6239,6.43,65133,"Mar 2, 17",-0.09000000000000075,-0.0136
2017-03-03,6.79,6.85,6.53,6.53,MESO,12165,HISTORICAL_PRICES,MESO,,1606830572000,0.6440677966101696,0.6440677966101696,6.53,6.79,6.85,6.53,12165,6.53,6.79,6.85,6.53,12165,"Mar 3, 17",0.27000000000000046,0.0414
2017-03-06,6.73,6.8683,6.72,6.76,MESO,8810,HISTORICAL_PRICES,MESO,,1606830572000,0.62953995157385,0.62953995157385,6.76,6.73,6.8683,6.72,8810,6.76,6.73,6.8683,6.72,8810,"Mar 6, 17",-0.05999999999999961,-0.0088
2017-03-07,7.3614,7.5299,6.86,6.86,MESO,88658,HISTORICAL_PRICES,MESO,,1606830572000,0.7824213075060532,0.7824213075060532,6.86,7.3614,7.5299,6.86,88658,6.86,7.3614,7.5299,6.86,88658,"Mar 7, 17",0.6313999999999993,0.0938
2017-03-08,7.61,7.864,7.61,7.61,MESO,47392,HISTORICAL_PRICES,MESO,,1606830572000,0.8426150121065377,0.8426150121065377,7.61,7.61,7.864,7.61,47392,7.61,7.61,7.864,7.61,47392,"Mar 8, 17",0.2486000000000006,0.0338
2017-03-09,7.16,7.76,7.07,7.76,MESO,58717,HISTORICAL_PRICES,MESO,,1606830572000,0.7336561743341405,0.7336561743341405,7.76,7.16,7.76,7.07,58717,7.76,7.16,7.76,7.07,58717,"Mar 9, 17",-0.4500000000000002,-0.0591
2017-03-10,7.3557,7.75,7.33,7.75,MESO,11732,HISTORICAL_PRICES,MESO,,1606830572000,0.7810411622276029,0.7810411622276029,7.75,7.3557,7.75,7.33,11732,7.75,7.3557,7.75,7.33,11732,"Mar 10, 17",0.19569999999999954,0.0273
2017-03-13,7.77,7.78,7.47,7.5,MESO,30016,HISTORICAL_PRICES,MESO,,1606830572000,0.8813559322033898,0.8813559322033898,7.5,7.77,7.78,7.47,30016,7.5,7.77,7.78,7.47,30016,"Mar 13, 17",0.4142999999999999,0.0563
2017-03-14,7.76,7.8699,7.6999,7.8,MESO,14516,HISTORICAL_PRICES,MESO,,1606830572000,0.8789346246973365,0.8789346246973365,7.8,7.76,7.8699,7.6999,14516,7.8,7.76,7.8699,7.6999,14516,"Mar 14, 17",-0.009999999999999787,-0.0013
2017-03-15,7.9782,7.99,7.72,7.99,MESO,32032,HISTORICAL_PRICES,MESO,,1606830572000,0.931767554479419,0.931767554479419,7.99,7.9782,7.99,7.72,32032,7.99,7.9782,7.99,7.72,32032,"Mar 15, 17",0.2182000000000004,0.0281
2017-03-16,8.04,8.09,7.9612,8,MESO,13588,HISTORICAL_PRICES,MESO,,1606830572000,0.946731234866828,0.946731234866828,8,8.04,8.09,7.9612,13588,8,8.04,8.09,7.9612,13588,"Mar 16, 17",0.06179999999999897,0.0077
2017-03-17,8.11,8.29,8.0135,8.04,MESO,34152,HISTORICAL_PRICES,MESO,,1606830572000,0.9636803874092009,0.9636803874092009,8.04,8.11,8.29,8.0135,34152,8.04,8.11,8.29,8.0135,34152,"Mar 17, 17",0.07000000000000028,0.0087
2017-03-20,8.7,8.75,8.2,8.3,MESO,43288,HISTORICAL_PRICES,MESO,,1606830572000,1.1065375302663436,1.1065375302663436,8.3,8.7,8.75,8.2,43288,8.3,8.7,8.75,8.2,43288,"Mar 20, 17",0.5899999999999999,0.0727
2017-03-21,9.3,9.5099,8.95,8.95,MESO,91057,HISTORICAL_PRICES,MESO,,1606830572000,1.2518159806295401,1.2518159806295401,8.95,9.3,9.5099,8.95,91057,8.95,9.3,9.5099,8.95,91057,"Mar 21, 17",0.6000000000000014,0.069
2017-03-22,8.73,9.2119,8.73,9.2,MESO,45459,HISTORICAL_PRICES,MESO,,1606830572000,1.1138014527845037,1.1138014527845037,9.2,8.73,9.2119,8.73,45459,9.2,8.73,9.2119,8.73,45459,"Mar 22, 17",-0.5700000000000003,-0.0613
2017-03-23,9.29,9.51,8.89,8.9,MESO,48148,HISTORICAL_PRICES,MESO,,1606830572000,1.2493946731234866,1.2493946731234866,8.9,9.29,9.51,8.89,48148,8.9,9.29,9.51,8.89,48148,"Mar 23, 17",0.5599999999999987,0.0641
2017-03-24,9.1,9.29,8.93,9.29,MESO,19198,HISTORICAL_PRICES,MESO,,1606830572000,1.2033898305084745,1.2033898305084745,9.29,9.1,9.29,8.93,19198,9.29,9.1,9.29,8.93,19198,"Mar 24, 17",-0.1899999999999995,-0.0205
2017-03-27,8.65,8.86,8.6,8.85,MESO,31733,HISTORICAL_PRICES,MESO,,1606830572000,1.0944309927360776,1.0944309927360776,8.85,8.65,8.86,8.6,31733,8.85,8.65,8.86,8.6,31733,"Mar 27, 17",-0.4499999999999993,-0.0495
2017-03-28,9.5,9.5,8.53,8.53,MESO,33166,HISTORICAL_PRICES,MESO,,1606830572000,1.3002421307506054,1.3002421307506054,8.53,9.5,9.5,8.53,33166,8.53,9.5,9.5,8.53,33166,"Mar 28, 17",0.8499999999999996,0.0983
2017-03-29,9.2632,9.78,8.8852,9.78,MESO,17322,HISTORICAL_PRICES,MESO,,1606830572000,1.242905569007264,1.242905569007264,9.78,9.2632,9.78,8.8852,17322,9.78,9.2632,9.78,8.8852,17322,"Mar 29, 17",-0.23680000000000057,-0.0249
2017-03-30,9.01,9.38,8.9,9.38,MESO,31569,HISTORICAL_PRICES,MESO,,1606830572000,1.181598062953995,1.181598062953995,9.38,9.01,9.38,8.9,31569,9.38,9.01,9.38,8.9,31569,"Mar 30, 17",-0.25319999999999965,-0.0273
2017-03-31,8.98,8.98,8.6127,8.95,MESO,45681,HISTORICAL_PRICES,MESO,,1606830572000,1.1743341404358356,1.1743341404358356,8.95,8.98,8.98,8.6127,45681,8.95,8.98,8.98,8.6127,45681,"Mar 31, 17",-0.02999999999999936,-0.0033
2017-04-03,8.94,9.01,8.84,8.85,MESO,22474,HISTORICAL_PRICES,MESO,,1606830572000,1.1646489104116222,1.1646489104116222,8.85,8.94,9.01,8.84,22474,8.85,8.94,9.01,8.84,22474,"Apr 3, 17",-0.040000000000000924,-0.0045
2017-04-04,10.38,10.67,9.2,9.22,MESO,199072,HISTORICAL_PRICES,MESO,,1606830572000,1.5133171912832932,1.5133171912832932,9.22,10.38,10.67,9.2,199072,9.22,10.38,10.67,9.2,199072,"Apr 4, 17",1.4400000000000013,0.1611
2017-04-05,9.64,10.75,9.5601,10.75,MESO,54342,HISTORICAL_PRICES,MESO,,1606830572000,1.3341404358353512,1.3341404358353512,10.75,9.64,10.75,9.5601,54342,10.75,9.64,10.75,9.5601,54342,"Apr 5, 17",-0.7400000000000002,-0.0713
2017-04-06,9.8,9.8499,9.7,9.778,MESO,31302,HISTORICAL_PRICES,MESO,,1606830572000,1.3728813559322037,1.3728813559322037,9.778,9.8,9.8499,9.7,31302,9.778,9.8,9.8499,9.7,31302,"Apr 6, 17",0.16000000000000014,0.0166
2017-04-07,9.55,9.7,9.1,9.7,MESO,43907,HISTORICAL_PRICES,MESO,,1606830572000,1.3123486682808718,1.3123486682808718,9.7,9.55,9.7,9.1,43907,9.7,9.55,9.7,9.1,43907,"Apr 7, 17",-0.25,-0.0255
2017-04-10,10.19,10.4,9.9201,10.24,MESO,77070,HISTORICAL_PRICES,MESO,,1606830572000,1.4673123486682809,1.4673123486682809,10.24,10.19,10.4,9.9201,77070,10.24,10.19,10.4,9.9201,77070,"Apr 10, 17",0.6399999999999988,0.067
2017-04-11,11.12,11.6585,10.3,10.3,MESO,149297,HISTORICAL_PRICES,MESO,,1606830572000,1.6924939467312348,1.6924939467312348,10.3,11.12,11.6585,10.3,149297,10.3,11.12,11.6585,10.3,149297,"Apr 11, 17",0.9299999999999997,0.0913
2017-04-12,10.78,11.289,10.67,11.11,MESO,23883,HISTORICAL_PRICES,MESO,,1606830572000,1.6101694915254237,1.6101694915254237,11.11,10.78,11.289,10.67,23883,11.11,10.78,11.289,10.67,23883,"Apr 12, 17",-0.33999999999999986,-0.0306
2017-04-13,10.98,11.125,10.67,10.81,MESO,33094,HISTORICAL_PRICES,MESO,,1606830572000,1.6585956416464893,1.6585956416464893,10.81,10.98,11.125,10.67,33094,10.81,10.98,11.125,10.67,33094,"Apr 13, 17",0.20000000000000107,0.0186
2017-04-17,10.99,11.0736,10.79,11,MESO,20228,HISTORICAL_PRICES,MESO,,1606830572000,1.6610169491525424,1.6610169491525424,11,10.99,11.0736,10.79,20228,11,10.99,11.0736,10.79,20228,"Apr 17, 17",0.009999999999999787,0.0009
2017-04-18,11.19,11.2,10.73,10.84,MESO,28892,HISTORICAL_PRICES,MESO,,1606830572000,1.7094430992736076,1.7094430992736076,10.84,11.19,11.2,10.73,28892,10.84,11.19,11.2,10.73,28892,"Apr 18, 17",0.1999999999999993,0.0182
2017-04-19,11.1,11.419,11.09,11.23,MESO,28829,HISTORICAL_PRICES,MESO,,1606830572000,1.6876513317191284,1.6876513317191284,11.23,11.1,11.419,11.09,28829,11.23,11.1,11.419,11.09,28829,"Apr 19, 17",-0.08999999999999986,-0.008
2017-04-20,11.61,11.61,10.75,11.02,MESO,17184,HISTORICAL_PRICES,MESO,,1606830572000,1.811138014527845,1.811138014527845,11.02,11.61,11.61,10.75,17184,11.02,11.61,11.61,10.75,17184,"Apr 20, 17",0.5099999999999998,0.0459
2017-04-21,11.2,11.51,11.18,11.51,MESO,6344,HISTORICAL_PRICES,MESO,,1606830572000,1.711864406779661,1.711864406779661,11.51,11.2,11.51,11.18,6344,11.51,11.2,11.51,11.18,6344,"Apr 21, 17",-0.41000000000000014,-0.0353
2017-04-24,11.58,12,11.56,12,MESO,43360,HISTORICAL_PRICES,MESO,,1606830572000,1.8038740920096854,1.8038740920096854,12,11.58,12,11.56,43360,12,11.58,12,11.56,43360,"Apr 24, 17",0.3800000000000008,0.0339
2017-04-25,11.79,11.89,11.66,11.87,MESO,27563,HISTORICAL_PRICES,MESO,,1606830572000,1.8547215496368037,1.8547215496368037,11.87,11.79,11.89,11.66,27563,11.87,11.79,11.89,11.66,27563,"Apr 25, 17",0.20999999999999908,0.0181
2017-04-26,12.34,12.5,11.92,12.01,MESO,62059,HISTORICAL_PRICES,MESO,,1606830572000,1.987893462469734,1.987893462469734,12.01,12.34,12.5,11.92,62059,12.01,12.34,12.5,11.92,62059,"Apr 26, 17",0.5500000000000007,0.0466
2017-04-27,12.31,12.5,12.3,12.5,MESO,27619,HISTORICAL_PRICES,MESO,,1606830572000,1.9806295399515739,1.9806295399515739,12.5,12.31,12.5,12.3,27619,12.5,12.31,12.5,12.3,27619,"Apr 27, 17",-0.02999999999999936,-0.0024
2017-04-28,11.9172,12.21,11.74,12.21,MESO,21682,HISTORICAL_PRICES,MESO,,1606830572000,1.8855205811138014,1.8855205811138014,12.21,11.9172,12.21,11.74,21682,12.21,11.9172,12.21,11.74,21682,"Apr 28, 17",-0.39280000000000115,-0.0319
2017-05-01,11.93,12.02,11.7049,11.95,MESO,13161,HISTORICAL_PRICES,MESO,,1606830572000,1.8886198547215496,1.8886198547215496,11.95,11.93,12.02,11.7049,13161,11.95,11.93,12.02,11.7049,13161,"May 1, 17",0.012800000000000367,0.0011
2017-05-02,11.53,11.94,11.32,11.92,MESO,56404,HISTORICAL_PRICES,MESO,,1606830572000,1.7917675544794187,1.7917675544794187,11.92,11.53,11.94,11.32,56404,11.92,11.53,11.94,11.32,56404,"May 2, 17",-0.40000000000000036,-0.0335
2017-05-03,11.44,11.7572,11.41,11.58,MESO,15010,HISTORICAL_PRICES,MESO,,1606830572000,1.7699757869249395,1.7699757869249395,11.58,11.44,11.7572,11.41,15010,11.58,11.44,11.7572,11.41,15010,"May 3, 17",-0.08999999999999986,-0.0078
2017-05-04,10.69,11.1281,10.25,11.06,MESO,88427,HISTORICAL_PRICES,MESO,,1606830572000,1.5883777239709442,1.5883777239709442,11.06,10.69,11.1281,10.25,88427,11.06,10.69,11.1281,10.25,88427,"May 4, 17",-0.75,-0.0656
2017-05-05,10.5,10.66,9.8,10.66,MESO,61449,HISTORICAL_PRICES,MESO,,1606830572000,1.5423728813559323,1.5423728813559323,10.66,10.5,10.66,9.8,61449,10.66,10.5,10.66,9.8,61449,"May 5, 17",-0.1899999999999995,-0.0178
2017-05-08,10.14,10.32,9.93,10.32,MESO,51847,HISTORICAL_PRICES,MESO,,1606830572000,1.4552058111380148,1.4552058111380148,10.32,10.14,10.32,9.93,51847,10.32,10.14,10.32,9.93,51847,"May 8, 17",-0.35999999999999943,-0.0343
2017-05-09,9.75,10.04,9.75,10.04,MESO,29332,HISTORICAL_PRICES,MESO,,1606830572000,1.360774818401937,1.360774818401937,10.04,9.75,10.04,9.75,29332,10.04,9.75,10.04,9.75,29332,"May 9, 17",-0.39000000000000057,-0.0385
2017-05-10,9.83,9.954,9.7123,9.75,MESO,8238,HISTORICAL_PRICES,MESO,,1606830572000,1.3801452784503632,1.3801452784503632,9.75,9.83,9.954,9.7123,8238,9.75,9.83,9.954,9.7123,8238,"May 10, 17",0.08000000000000007,0.0082
2017-05-11,9.62,9.77,9.44,9.77,MESO,18529,HISTORICAL_PRICES,MESO,,1606830572000,1.3292978208232444,1.3292978208232444,9.77,9.62,9.77,9.44,18529,9.77,9.62,9.77,9.44,18529,"May 11, 17",-0.21000000000000085,-0.0214
2017-05-12,9.74,11.49,9.74,10.47,MESO,29227,HISTORICAL_PRICES,MESO,,1606830572000,1.358353510895884,1.358353510895884,10.47,9.74,11.49,9.74,29227,10.47,9.74,11.49,9.74,29227,"May 12, 17",0.120000000000001,0.0125
2017-05-15,9.32,9.5,9.05,9.5,MESO,43541,HISTORICAL_PRICES,MESO,,1606830572000,1.2566585956416467,1.2566585956416467,9.5,9.32,9.5,9.05,43541,9.5,9.32,9.5,9.05,43541,"May 15, 17",-0.41999999999999993,-0.0431
2017-05-16,9.3,9.3,8.9,9.3,MESO,73627,HISTORICAL_PRICES,MESO,,1606830572000,1.2518159806295401,1.2518159806295401,9.3,9.3,9.3,8.9,73627,9.3,9.3,9.3,8.9,73627,"May 16, 17",-0.019999999999999574,-0.0021
2017-05-17,8.96,9.18,8.69,9.18,MESO,76133,HISTORICAL_PRICES,MESO,,1606830572000,1.169491525423729,1.169491525423729,9.18,8.96,9.18,8.69,76133,9.18,8.96,9.18,8.69,76133,"May 17, 17",-0.33999999999999986,-0.0366
2017-05-18,8.674,8.85,8.36,8.85,MESO,59421,HISTORICAL_PRICES,MESO,,1606830572000,1.1002421307506052,1.1002421307506052,8.85,8.674,8.85,8.36,59421,8.85,8.674,8.85,8.36,59421,"May 18, 17",-0.28600000000000136,-0.0319
2017-05-19,8.99,9.003,8.76,8.76,MESO,32620,HISTORICAL_PRICES,MESO,,1606830572000,1.1767554479418887,1.1767554479418887,8.76,8.99,9.003,8.76,32620,8.76,8.99,9.003,8.76,32620,"May 19, 17",0.3160000000000007,0.0364
2017-05-22,8.83,8.9,8.5801,8.89,MESO,25497,HISTORICAL_PRICES,MESO,,1606830572000,1.1380145278450364,1.1380145278450364,8.89,8.83,8.9,8.5801,25497,8.89,8.83,8.9,8.5801,25497,"May 22, 17",-0.16000000000000014,-0.0178
2017-05-23,8.63,8.79,8.4021,8.71,MESO,21875,HISTORICAL_PRICES,MESO,,1606830572000,1.0895883777239712,1.0895883777239712,8.71,8.63,8.79,8.4021,21875,8.71,8.63,8.79,8.4021,21875,"May 23, 17",-0.1999999999999993,-0.0227
2017-05-24,8.63,8.74,8.53,8.53,MESO,18749,HISTORICAL_PRICES,MESO,,1606830572000,1.0895883777239712,1.0895883777239712,8.53,8.63,8.74,8.53,18749,8.53,8.63,8.74,8.53,18749,"May 24, 17",0,0
2017-05-25,7.9,8.38,7.8,8.37,MESO,88883,HISTORICAL_PRICES,MESO,,1606830572000,0.9128329297820824,0.9128329297820824,8.37,7.9,8.38,7.8,88883,8.37,7.9,8.38,7.8,88883,"May 25, 17",-0.7300000000000004,-0.0846
2017-05-26,7.73,7.8242,7.69,7.82,MESO,14321,HISTORICAL_PRICES,MESO,,1606830572000,0.8716707021791769,0.8716707021791769,7.82,7.73,7.8242,7.69,14321,7.82,7.73,7.8242,7.69,14321,"May 26, 17",-0.16999999999999993,-0.0215
2017-05-30,7.73,7.77,7.6017,7.7,MESO,12674,HISTORICAL_PRICES,MESO,,1606830572000,0.8716707021791769,0.8716707021791769,7.7,7.73,7.77,7.6017,12674,7.7,7.73,7.77,7.6017,12674,"May 30, 17",0,0
