,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
2017-03-16,3.7,3.956,3.649,3.95,KNDI,644792,HISTORICAL_PRICES,KNDI,,1606830572000,-0.47517730496453897,-0.47517730496453897,3.95,3.7,3.956,3.649,644792,3.95,3.7,3.956,3.649,644792,"Mar 16, 17",-0.34999999999999964,-0.0864
2017-03-17,3.85,3.87,3.65,3.75,KNDI,441946,HISTORICAL_PRICES,KNDI,,1606830572000,-0.45390070921985815,-0.45390070921985815,3.75,3.85,3.87,3.65,441946,3.75,3.85,3.87,3.65,441946,"Mar 17, 17",0.1499999999999999,0.0405
2017-03-20,3.6,3.8,3.6,3.8,KNDI,395180,HISTORICAL_PRICES,KNDI,,1606830572000,-0.48936170212765956,-0.48936170212765956,3.8,3.6,3.8,3.6,395180,3.8,3.6,3.8,3.6,395180,"Mar 20, 17",-0.25,-0.0649
2017-03-21,3.65,3.75,3.55,3.6,KNDI,279327,HISTORICAL_PRICES,KNDI,,1606830572000,-0.48226950354609927,-0.48226950354609927,3.6,3.65,3.75,3.55,279327,3.6,3.65,3.75,3.55,279327,"Mar 21, 17",0.04999999999999982,0.0139
2017-03-22,3.65,3.75,3.55,3.6,KNDI,194230,HISTORICAL_PRICES,KNDI,,1606830572000,-0.48226950354609927,-0.48226950354609927,3.6,3.65,3.75,3.55,194230,3.6,3.65,3.75,3.55,194230,"Mar 22, 17",0,0
2017-03-23,3.7,3.75,3.7,3.7,KNDI,147730,HISTORICAL_PRICES,KNDI,,1606830572000,-0.47517730496453897,-0.47517730496453897,3.7,3.7,3.75,3.7,147730,3.7,3.7,3.75,3.7,147730,"Mar 23, 17",0.050000000000000266,0.0137
2017-03-24,3.85,3.85,3.75,3.75,KNDI,252733,HISTORICAL_PRICES,KNDI,,1606830572000,-0.45390070921985815,-0.45390070921985815,3.75,3.85,3.85,3.75,252733,3.75,3.85,3.85,3.75,252733,"Mar 24, 17",0.1499999999999999,0.0405
2017-03-27,3.75,3.85,3.75,3.85,KNDI,107297,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46808510638297873,-0.46808510638297873,3.85,3.75,3.85,3.75,107297,3.85,3.75,3.85,3.75,107297,"Mar 27, 17",-0.10000000000000009,-0.026
2017-03-28,3.75,3.9,3.75,3.8,KNDI,168199,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46808510638297873,-0.46808510638297873,3.8,3.75,3.9,3.75,168199,3.8,3.75,3.9,3.75,168199,"Mar 28, 17",0,0
2017-03-29,3.8,3.8,3.75,3.75,KNDI,94520,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46099290780141844,-0.46099290780141844,3.75,3.8,3.8,3.75,94520,3.75,3.8,3.8,3.75,94520,"Mar 29, 17",0.04999999999999982,0.0133
2017-03-30,3.8,3.8,3.75,3.75,KNDI,143059,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46099290780141844,-0.46099290780141844,3.75,3.8,3.8,3.75,143059,3.75,3.8,3.8,3.75,143059,"Mar 30, 17",0,0
2017-03-31,3.8,3.8,3.75,3.8,KNDI,98759,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46099290780141844,-0.46099290780141844,3.8,3.8,3.8,3.75,98759,3.8,3.8,3.8,3.75,98759,"Mar 31, 17",0,0
2017-04-03,3.8,3.85,3.75,3.8,KNDI,79845,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46099290780141844,-0.46099290780141844,3.8,3.8,3.85,3.75,79845,3.8,3.8,3.85,3.75,79845,"Apr 3, 17",0,0
2017-04-04,3.75,3.8,3.75,3.75,KNDI,96209,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46808510638297873,-0.46808510638297873,3.75,3.75,3.8,3.75,96209,3.75,3.75,3.8,3.75,96209,"Apr 4, 17",-0.04999999999999982,-0.0132
2017-04-05,4.1,4.25,3.7,3.75,KNDI,593240,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4184397163120568,-0.4184397163120568,3.75,4.1,4.25,3.7,593240,3.75,4.1,4.25,3.7,593240,"Apr 5, 17",0.34999999999999964,0.0933
2017-04-06,4,4.15,4,4.1,KNDI,250066,HISTORICAL_PRICES,KNDI,,1606830572000,-0.43262411347517726,-0.43262411347517726,4.1,4,4.15,4,250066,4.1,4,4.15,4,250066,"Apr 6, 17",-0.09999999999999964,-0.0244
2017-04-07,4.35,4.4,4.05,4.05,KNDI,580808,HISTORICAL_PRICES,KNDI,,1606830572000,-0.3829787234042554,-0.3829787234042554,4.05,4.35,4.4,4.05,580808,4.05,4.35,4.4,4.05,580808,"Apr 7, 17",0.34999999999999964,0.0875
2017-04-10,4.25,4.45,4.2,4.35,KNDI,158104,HISTORICAL_PRICES,KNDI,,1606830572000,-0.39716312056737585,-0.39716312056737585,4.35,4.25,4.45,4.2,158104,4.35,4.25,4.45,4.2,158104,"Apr 10, 17",-0.09999999999999964,-0.023
2017-04-11,4.15,4.45,3.95,4.45,KNDI,269002,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4113475177304964,-0.4113475177304964,4.45,4.15,4.45,3.95,269002,4.45,4.15,4.45,3.95,269002,"Apr 11, 17",-0.09999999999999964,-0.0235
2017-04-12,4.05,4.4,4.05,4.05,KNDI,180391,HISTORICAL_PRICES,KNDI,,1606830572000,-0.425531914893617,-0.425531914893617,4.05,4.05,4.4,4.05,180391,4.05,4.05,4.4,4.05,180391,"Apr 12, 17",-0.10000000000000053,-0.0241
2017-04-13,4.15,4.25,4,4.05,KNDI,87909,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4113475177304964,-0.4113475177304964,4.05,4.15,4.25,4,87909,4.05,4.15,4.25,4,87909,"Apr 13, 17",0.10000000000000053,0.0247
2017-04-17,4.1,4.2,4,4.15,KNDI,150375,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4184397163120568,-0.4184397163120568,4.15,4.1,4.2,4,150375,4.15,4.1,4.2,4,150375,"Apr 17, 17",-0.05000000000000071,-0.012
2017-04-18,4.05,4.1,4,4.1,KNDI,98940,HISTORICAL_PRICES,KNDI,,1606830572000,-0.425531914893617,-0.425531914893617,4.1,4.05,4.1,4,98940,4.1,4.05,4.1,4,98940,"Apr 18, 17",-0.04999999999999982,-0.0122
2017-04-19,4,4.05,3.95,4.05,KNDI,117457,HISTORICAL_PRICES,KNDI,,1606830572000,-0.43262411347517726,-0.43262411347517726,4.05,4,4.05,3.95,117457,4.05,4,4.05,3.95,117457,"Apr 19, 17",-0.04999999999999982,-0.0123
2017-04-20,3.875,4,3.85,3.95,KNDI,162137,HISTORICAL_PRICES,KNDI,,1606830572000,-0.450354609929078,-0.450354609929078,3.95,3.875,4,3.85,162137,3.95,3.875,4,3.85,162137,"Apr 20, 17",-0.125,-0.0313
2017-04-21,3.8,3.8951,3.75,3.85,KNDI,219594,HISTORICAL_PRICES,KNDI,,1606830572000,-0.46099290780141844,-0.46099290780141844,3.85,3.8,3.8951,3.75,219594,3.85,3.8,3.8951,3.75,219594,"Apr 21, 17",-0.07500000000000018,-0.0194
2017-04-24,4.15,4.2,3.85,3.85,KNDI,344734,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4113475177304964,-0.4113475177304964,3.85,4.15,4.2,3.85,344734,3.85,4.15,4.2,3.85,344734,"Apr 24, 17",0.35000000000000053,0.0921
2017-04-25,4.1,4.35,4.1,4.2,KNDI,240073,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4184397163120568,-0.4184397163120568,4.2,4.1,4.35,4.1,240073,4.2,4.1,4.35,4.1,240073,"Apr 25, 17",-0.05000000000000071,-0.012
2017-04-26,4.05,4.125,4,4.1,KNDI,91125,HISTORICAL_PRICES,KNDI,,1606830572000,-0.425531914893617,-0.425531914893617,4.1,4.05,4.125,4,91125,4.1,4.05,4.125,4,91125,"Apr 26, 17",-0.04999999999999982,-0.0122
2017-04-27,4.1,4.1,3.95,4.1,KNDI,135556,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4184397163120568,-0.4184397163120568,4.1,4.1,4.1,3.95,135556,4.1,4.1,4.1,3.95,135556,"Apr 27, 17",0.04999999999999982,0.0123
2017-04-28,4.1,4.2,4.05,4.05,KNDI,61296,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4184397163120568,-0.4184397163120568,4.05,4.1,4.2,4.05,61296,4.05,4.1,4.2,4.05,61296,"Apr 28, 17",0,0
2017-05-01,4.05,4.15,4,4,KNDI,85871,HISTORICAL_PRICES,KNDI,,1606830572000,-0.425531914893617,-0.425531914893617,4,4.05,4.15,4,85871,4,4.05,4.15,4,85871,"May 1, 17",-0.04999999999999982,-0.0122
2017-05-02,4.2,4.2,4.075,4.15,KNDI,157094,HISTORICAL_PRICES,KNDI,,1606830572000,-0.40425531914893614,-0.40425531914893614,4.15,4.2,4.2,4.075,157094,4.15,4.2,4.2,4.075,157094,"May 2, 17",0.15000000000000036,0.037
2017-05-03,4.45,4.5,4.1501,4.2,KNDI,632868,HISTORICAL_PRICES,KNDI,,1606830572000,-0.36879432624113473,-0.36879432624113473,4.2,4.45,4.5,4.1501,632868,4.2,4.45,4.5,4.1501,632868,"May 3, 17",0.25,0.0595
2017-05-04,4.35,4.4,4.3,4.4,KNDI,133715,HISTORICAL_PRICES,KNDI,,1606830572000,-0.3829787234042554,-0.3829787234042554,4.4,4.35,4.4,4.3,133715,4.4,4.35,4.4,4.3,133715,"May 4, 17",-0.10000000000000053,-0.0225
2017-05-05,4.35,4.4,4.3,4.3,KNDI,115982,HISTORICAL_PRICES,KNDI,,1606830572000,-0.3829787234042554,-0.3829787234042554,4.3,4.35,4.4,4.3,115982,4.3,4.35,4.4,4.3,115982,"May 5, 17",0,0
2017-05-08,4.4,4.45,4.3,4.3,KNDI,141646,HISTORICAL_PRICES,KNDI,,1606830572000,-0.37588652482269497,-0.37588652482269497,4.3,4.4,4.45,4.3,141646,4.3,4.4,4.45,4.3,141646,"May 8, 17",0.05000000000000071,0.0115
2017-05-09,4.5,4.7,4.45,4.5,KNDI,416155,HISTORICAL_PRICES,KNDI,,1606830572000,-0.36170212765957444,-0.36170212765957444,4.5,4.5,4.7,4.45,416155,4.5,4.5,4.7,4.45,416155,"May 9, 17",0.09999999999999964,0.0227
2017-05-10,4.15,4.2,3.9,4.2,KNDI,605072,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4113475177304964,-0.4113475177304964,4.2,4.15,4.2,3.9,605072,4.2,4.15,4.2,3.9,605072,"May 10, 17",-0.34999999999999964,-0.0778
2017-05-11,4.05,4.15,4,4.15,KNDI,69934,HISTORICAL_PRICES,KNDI,,1606830572000,-0.425531914893617,-0.425531914893617,4.15,4.05,4.15,4,69934,4.15,4.05,4.15,4,69934,"May 11, 17",-0.10000000000000053,-0.0241
2017-05-12,4.05,4.15,4,4.05,KNDI,147549,HISTORICAL_PRICES,KNDI,,1606830572000,-0.425531914893617,-0.425531914893617,4.05,4.05,4.15,4,147549,4.05,4.05,4.15,4,147549,"May 12, 17",0,0
2017-05-15,4.025,4.05,4,4,KNDI,74320,HISTORICAL_PRICES,KNDI,,1606830572000,-0.4290780141843971,-0.4290780141843971,4,4.025,4.05,4,74320,4,4.025,4.05,4,74320,"May 15, 17",-0.024999999999999467,-0.0062
2017-05-16,4,4,3.9,4,KNDI,226194,HISTORICAL_PRICES,KNDI,,1606830572000,-0.43262411347517726,-0.43262411347517726,4,4,4,3.9,226194,4,4,4,3.9,226194,"May 16, 17",-0.025000000000000355,-0.0062
2017-05-17,4,4,3.9,3.95,KNDI,113477,HISTORICAL_PRICES,KNDI,,1606830572000,-0.43262411347517726,-0.43262411347517726,3.95,4,4,3.9,113477,3.95,4,4,3.9,113477,"May 17, 17",0,0
2017-05-18,3.95,4,3.9,3.9,KNDI,127959,HISTORICAL_PRICES,KNDI,,1606830572000,-0.43971631205673756,-0.43971631205673756,3.9,3.95,4,3.9,127959,3.9,3.95,4,3.9,127959,"May 18, 17",-0.04999999999999982,-0.0125
2017-05-19,4,4,3.9,3.9,KNDI,75662,HISTORICAL_PRICES,KNDI,,1606830572000,-0.43262411347517726,-0.43262411347517726,3.9,4,4,3.9,75662,3.9,4,4,3.9,75662,"May 19, 17",0.04999999999999982,0.0127
2017-05-22,4.2,4.2,4,4,KNDI,135946,HISTORICAL_PRICES,KNDI,,1606830572000,-0.40425531914893614,-0.40425531914893614,4,4.2,4.2,4,135946,4,4.2,4.2,4,135946,"May 22, 17",0.20000000000000018,0.05
2017-05-23,4.25,4.25,4.2,4.25,KNDI,125534,HISTORICAL_PRICES,KNDI,,1606830572000,-0.39716312056737585,-0.39716312056737585,4.25,4.25,4.25,4.2,125534,4.25,4.25,4.25,4.2,125534,"May 23, 17",0.04999999999999982,0.0119
2017-05-24,4.3,4.3,4.2,4.25,KNDI,98848,HISTORICAL_PRICES,KNDI,,1606830572000,-0.3900709219858156,-0.3900709219858156,4.25,4.3,4.3,4.2,98848,4.25,4.3,4.3,4.2,98848,"May 24, 17",0.04999999999999982,0.0118
2017-05-25,4.35,4.35,4.275,4.3,KNDI,189725,HISTORICAL_PRICES,KNDI,,1606830572000,-0.3829787234042554,-0.3829787234042554,4.3,4.35,4.35,4.275,189725,4.3,4.35,4.35,4.275,189725,"May 25, 17",0.04999999999999982,0.0116
2017-05-26,4.25,4.35,4.2,4.3,KNDI,83938,HISTORICAL_PRICES,KNDI,,1606830572000,-0.39716312056737585,-0.39716312056737585,4.3,4.25,4.35,4.2,83938,4.3,4.25,4.35,4.2,83938,"May 26, 17",-0.09999999999999964,-0.023
