,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
2017-04-07,10.45,10.5,10.15,10.5,PLYA,75037,HISTORICAL_PRICES,PLYA,,1606830572000,-0.018779342723004796,-0.018779342723004796,10.5,10.45,10.5,10.15,75037,10.5,10.45,10.5,10.15,75037,"Apr 7, 17",0,0
2017-04-10,10.39,10.45,10.201,10.44,PLYA,107279,HISTORICAL_PRICES,PLYA,,1606830572000,-0.024413145539906082,-0.024413145539906082,10.44,10.39,10.45,10.201,107279,10.44,10.39,10.45,10.201,107279,"Apr 10, 17",-0.05999999999999872,-0.0057
2017-04-11,10.34,10.44,10.2703,10.36,PLYA,31439,HISTORICAL_PRICES,PLYA,,1606830572000,-0.029107981220657324,-0.029107981220657324,10.36,10.34,10.44,10.2703,31439,10.36,10.34,10.44,10.2703,31439,"Apr 11, 17",-0.05000000000000071,-0.0048
2017-04-12,10.31,10.42,10.26,10.32,PLYA,483730,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03192488262910797,-0.03192488262910797,10.32,10.31,10.42,10.26,483730,10.32,10.31,10.42,10.26,483730,"Apr 12, 17",-0.02999999999999936,-0.0029
2017-04-13,10.3,10.37,10.21,10.3,PLYA,32385,HISTORICAL_PRICES,PLYA,,1606830572000,-0.032863849765258184,-0.032863849765258184,10.3,10.3,10.37,10.21,32385,10.3,10.3,10.37,10.21,32385,"Apr 13, 17",-0.009999999999999787,-0.001
2017-04-17,10.28,10.43,10.2,10.3,PLYA,113466,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03474178403755878,-0.03474178403755878,10.3,10.28,10.43,10.2,113466,10.3,10.28,10.43,10.2,113466,"Apr 17, 17",-0.02000000000000135,-0.0019
2017-04-18,10.28,10.36,10.21,10.24,PLYA,129229,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03474178403755878,-0.03474178403755878,10.24,10.28,10.36,10.21,129229,10.24,10.28,10.36,10.21,129229,"Apr 18, 17",0,0
2017-04-19,10.27,10.4448,10.26,10.4448,PLYA,219750,HISTORICAL_PRICES,PLYA,,1606830572000,-0.035680751173708995,-0.035680751173708995,10.4448,10.27,10.4448,10.26,219750,10.4448,10.27,10.4448,10.26,219750,"Apr 19, 17",-0.009999999999999787,-0.001
2017-04-20,10.3,10.4,10.23,10.29,PLYA,427175,HISTORICAL_PRICES,PLYA,,1606830572000,-0.032863849765258184,-0.032863849765258184,10.29,10.3,10.4,10.23,427175,10.29,10.3,10.4,10.23,427175,"Apr 20, 17",0.030000000000001137,0.0029
2017-04-21,10.26,10.35,10.13,10.13,PLYA,134500,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03661971830985921,-0.03661971830985921,10.13,10.26,10.35,10.13,134500,10.13,10.26,10.35,10.13,134500,"Apr 21, 17",-0.040000000000000924,-0.0039
2017-04-24,10.39,10.5,10.26,10.5,PLYA,306831,HISTORICAL_PRICES,PLYA,,1606830572000,-0.024413145539906082,-0.024413145539906082,10.5,10.39,10.5,10.26,306831,10.5,10.39,10.5,10.26,306831,"Apr 24, 17",0.13000000000000078,0.0127
2017-04-25,10.57,10.64,10.38,10.42,PLYA,1371984,HISTORICAL_PRICES,PLYA,,1606830572000,-0.007511737089201885,-0.007511737089201885,10.42,10.57,10.64,10.38,1371984,10.42,10.57,10.64,10.38,1371984,"Apr 25, 17",0.17999999999999972,0.0173
2017-04-26,10.57,10.625,10.51,10.56,PLYA,278256,HISTORICAL_PRICES,PLYA,,1606830572000,-0.007511737089201885,-0.007511737089201885,10.56,10.57,10.625,10.51,278256,10.56,10.57,10.625,10.51,278256,"Apr 26, 17",0,0
2017-04-27,10.42,10.57,10.34,10.57,PLYA,121625,HISTORICAL_PRICES,PLYA,,1606830572000,-0.021596244131455437,-0.021596244131455437,10.57,10.42,10.57,10.34,121625,10.57,10.42,10.57,10.34,121625,"Apr 27, 17",-0.15000000000000036,-0.0142
2017-04-28,10.39,10.66,10.14,10.65,PLYA,124540,HISTORICAL_PRICES,PLYA,,1606830572000,-0.024413145539906082,-0.024413145539906082,10.65,10.39,10.66,10.14,124540,10.65,10.39,10.66,10.14,124540,"Apr 28, 17",-0.02999999999999936,-0.0029
2017-05-01,10.27,10.43,10.25,10.43,PLYA,66933,HISTORICAL_PRICES,PLYA,,1606830572000,-0.035680751173708995,-0.035680751173708995,10.43,10.27,10.43,10.25,66933,10.43,10.27,10.43,10.25,66933,"May 1, 17",-0.120000000000001,-0.0115
2017-05-02,10.29,10.36,10.25,10.31,PLYA,67242,HISTORICAL_PRICES,PLYA,,1606830572000,-0.033802816901408565,-0.033802816901408565,10.31,10.29,10.36,10.25,67242,10.31,10.29,10.36,10.25,67242,"May 2, 17",0.019999999999999574,0.0019
2017-05-03,10.3,10.67,10.21,10.21,PLYA,54310,HISTORICAL_PRICES,PLYA,,1606830572000,-0.032863849765258184,-0.032863849765258184,10.21,10.3,10.67,10.21,54310,10.21,10.3,10.67,10.21,54310,"May 3, 17",0.010000000000001563,0.001
2017-05-04,10.16,10.6136,10.13,10.6136,PLYA,105705,HISTORICAL_PRICES,PLYA,,1606830572000,-0.04600938967136152,-0.04600938967136152,10.6136,10.16,10.6136,10.13,105705,10.6136,10.16,10.6136,10.13,105705,"May 4, 17",-0.14000000000000057,-0.0136
2017-05-05,10.4,10.58,9.8106,10.2,PLYA,121456,HISTORICAL_PRICES,PLYA,,1606830572000,-0.023474178403755867,-0.023474178403755867,10.2,10.4,10.58,9.8106,121456,10.2,10.4,10.58,9.8106,121456,"May 5, 17",0.2400000000000002,0.0236
2017-05-08,10.52,10.585,10.36,10.5,PLYA,359805,HISTORICAL_PRICES,PLYA,,1606830572000,-0.012206572769953124,-0.012206572769953124,10.5,10.52,10.585,10.36,359805,10.5,10.52,10.585,10.36,359805,"May 8, 17",0.11999999999999922,0.0115
2017-05-09,10.3,10.74,10.19,10.73,PLYA,742748,HISTORICAL_PRICES,PLYA,,1606830572000,-0.032863849765258184,-0.032863849765258184,10.73,10.3,10.74,10.19,742748,10.73,10.3,10.74,10.19,742748,"May 9, 17",-0.21999999999999886,-0.0209
2017-05-10,10.33,10.5,10.25,10.32,PLYA,153687,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03004694835680754,-0.03004694835680754,10.32,10.33,10.5,10.25,153687,10.32,10.33,10.5,10.25,153687,"May 10, 17",0.02999999999999936,0.0029
2017-05-11,10.44,10.49,10.29,10.29,PLYA,121929,HISTORICAL_PRICES,PLYA,,1606830572000,-0.019718309859155007,-0.019718309859155007,10.29,10.44,10.49,10.29,121929,10.29,10.44,10.49,10.29,121929,"May 11, 17",0.10999999999999943,0.0106
2017-05-12,10.42,10.52,10.395,10.47,PLYA,170976,HISTORICAL_PRICES,PLYA,,1606830572000,-0.021596244131455437,-0.021596244131455437,10.47,10.42,10.52,10.395,170976,10.47,10.42,10.52,10.395,170976,"May 12, 17",-0.019999999999999574,-0.0019
2017-05-15,10.39,10.5,10.33,10.45,PLYA,258303,HISTORICAL_PRICES,PLYA,,1606830572000,-0.024413145539906082,-0.024413145539906082,10.45,10.39,10.5,10.33,258303,10.45,10.39,10.5,10.33,258303,"May 15, 17",-0.02999999999999936,-0.0029
2017-05-16,10.2,10.41,10.18,10.41,PLYA,230276,HISTORICAL_PRICES,PLYA,,1606830572000,-0.04225352112676066,-0.04225352112676066,10.41,10.2,10.41,10.18,230276,10.41,10.2,10.41,10.18,230276,"May 16, 17",-0.19000000000000128,-0.0183
2017-05-17,10.03,10.4,9.99,10.32,PLYA,261085,HISTORICAL_PRICES,PLYA,,1606830572000,-0.05821596244131465,-0.05821596244131465,10.32,10.03,10.4,9.99,261085,10.32,10.03,10.4,9.99,261085,"May 17, 17",-0.16999999999999993,-0.0167
2017-05-18,10.15,10.295,9.94,10,PLYA,277120,HISTORICAL_PRICES,PLYA,,1606830572000,-0.046948356807511735,-0.046948356807511735,10,10.15,10.295,9.94,277120,10,10.15,10.295,9.94,277120,"May 18, 17",0.120000000000001,0.012
2017-05-19,10.25,10.4,9.8253,10.13,PLYA,258897,HISTORICAL_PRICES,PLYA,,1606830572000,-0.037558685446009425,-0.037558685446009425,10.13,10.25,10.4,9.8253,258897,10.13,10.25,10.4,9.8253,258897,"May 19, 17",0.09999999999999964,0.0099
2017-05-22,10.25,10.31,9.9,10.31,PLYA,109706,HISTORICAL_PRICES,PLYA,,1606830572000,-0.037558685446009425,-0.037558685446009425,10.31,10.25,10.31,9.9,109706,10.31,10.25,10.31,9.9,109706,"May 22, 17",0,0
2017-05-23,10.18,10.28,9.96,10.07,PLYA,666378,HISTORICAL_PRICES,PLYA,,1606830572000,-0.04413145539906109,-0.04413145539906109,10.07,10.18,10.28,9.96,666378,10.07,10.18,10.28,9.96,666378,"May 23, 17",-0.07000000000000028,-0.0068
2017-05-24,10.1,10.25,10.08,10.24,PLYA,292966,HISTORICAL_PRICES,PLYA,,1606830572000,-0.051643192488262976,-0.051643192488262976,10.24,10.1,10.25,10.08,292966,10.24,10.1,10.25,10.08,292966,"May 24, 17",-0.08000000000000007,-0.0079
2017-05-25,10.18,10.28,10.01,10.13,PLYA,599568,HISTORICAL_PRICES,PLYA,,1606830572000,-0.04413145539906109,-0.04413145539906109,10.13,10.18,10.28,10.01,599568,10.13,10.18,10.28,10.01,599568,"May 25, 17",0.08000000000000007,0.0079
2017-05-26,10.18,10.25,10.1,10.15,PLYA,162984,HISTORICAL_PRICES,PLYA,,1606830572000,-0.04413145539906109,-0.04413145539906109,10.15,10.18,10.25,10.1,162984,10.15,10.18,10.25,10.1,162984,"May 26, 17",0,0
2017-05-30,10.25,10.4,10.17,10.22,PLYA,462253,HISTORICAL_PRICES,PLYA,,1606830572000,-0.037558685446009425,-0.037558685446009425,10.22,10.25,10.4,10.17,462253,10.22,10.25,10.4,10.17,462253,"May 30, 17",0.07000000000000028,0.0069
2017-05-31,10.46,10.6,10.24,10.25,PLYA,251698,HISTORICAL_PRICES,PLYA,,1606830572000,-0.017840375586854414,-0.017840375586854414,10.25,10.46,10.6,10.24,251698,10.25,10.46,10.6,10.24,251698,"May 31, 17",0.21000000000000085,0.0205
2017-06-01,10.5,10.5,10.24,10.24,PLYA,442446,HISTORICAL_PRICES,PLYA,,1606830572000,-0.014084507042253554,-0.014084507042253554,10.24,10.5,10.5,10.24,442446,10.24,10.5,10.5,10.24,442446,"Jun 1, 17",0.03999999999999915,0.0038
2017-06-02,10.48,10.5,10.34,10.49,PLYA,90527,HISTORICAL_PRICES,PLYA,,1606830572000,-0.015962441314553984,-0.015962441314553984,10.49,10.48,10.5,10.34,90527,10.49,10.48,10.5,10.34,90527,"Jun 2, 17",-0.019999999999999574,-0.0019
2017-06-05,10.36,10.61,10.28,10.49,PLYA,79064,HISTORICAL_PRICES,PLYA,,1606830572000,-0.027230046948356894,-0.027230046948356894,10.49,10.36,10.61,10.28,79064,10.49,10.36,10.61,10.28,79064,"Jun 5, 17",-0.120000000000001,-0.0115
2017-06-06,10.24,10.4265,10.155,10.41,PLYA,69746,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03849765258215963,-0.03849765258215963,10.41,10.24,10.4265,10.155,69746,10.41,10.24,10.4265,10.155,69746,"Jun 6, 17",-0.11999999999999922,-0.0116
2017-06-07,10.23,10.35,10.175,10.25,PLYA,55043,HISTORICAL_PRICES,PLYA,,1606830572000,-0.03943661971830985,-0.03943661971830985,10.25,10.23,10.35,10.175,55043,10.25,10.23,10.35,10.175,55043,"Jun 7, 17",-0.009999999999999787,-0.001
2017-06-08,10.18,10.28,10.1,10.28,PLYA,62581,HISTORICAL_PRICES,PLYA,,1606830572000,-0.04413145539906109,-0.04413145539906109,10.28,10.18,10.28,10.1,62581,10.28,10.18,10.28,10.1,62581,"Jun 8, 17",-0.05000000000000071,-0.0049
2017-06-09,10.08,10.32,10.01,10.26,PLYA,128482,HISTORICAL_PRICES,PLYA,,1606830572000,-0.053521126760563406,-0.053521126760563406,10.26,10.08,10.32,10.01,128482,10.26,10.08,10.32,10.01,128482,"Jun 9, 17",-0.09999999999999964,-0.0098
2017-06-12,10.37,10.5,10.06,10.27,PLYA,388553,HISTORICAL_PRICES,PLYA,,1606830572000,-0.02629107981220668,-0.02629107981220668,10.27,10.37,10.5,10.06,388553,10.27,10.37,10.5,10.06,388553,"Jun 12, 17",0.28999999999999915,0.0288
2017-06-13,10.57,10.645,10.27,10.27,PLYA,473505,HISTORICAL_PRICES,PLYA,,1606830572000,-0.007511737089201885,-0.007511737089201885,10.27,10.57,10.645,10.27,473505,10.27,10.57,10.645,10.27,473505,"Jun 13, 17",0.20000000000000107,0.0193
2017-06-14,10.6,10.62,10.54,10.6,PLYA,720290,HISTORICAL_PRICES,PLYA,,1606830572000,-0.004694835680751241,-0.004694835680751241,10.6,10.6,10.62,10.54,720290,10.6,10.6,10.62,10.54,720290,"Jun 14, 17",0.02999999999999936,0.0028
2017-06-15,10.71,11.02,10.57,10.6,PLYA,1069102,HISTORICAL_PRICES,PLYA,,1606830572000,0.005633802816901455,0.005633802816901455,10.6,10.71,11.02,10.57,1069102,10.6,10.71,11.02,10.57,1069102,"Jun 15, 17",0.11000000000000121,0.0104
2017-06-16,10.51,11.01,10.49,10.69,PLYA,2362243,HISTORICAL_PRICES,PLYA,,1606830572000,-0.01314553990610334,-0.01314553990610334,10.69,10.51,11.01,10.49,2362243,10.69,10.51,11.01,10.49,2362243,"Jun 16, 17",-0.20000000000000107,-0.0187
2017-06-19,10.9,11.025,10.51,10.57,PLYA,368013,HISTORICAL_PRICES,PLYA,,1606830572000,0.023474178403755867,0.023474178403755867,10.57,10.9,11.025,10.51,368013,10.57,10.9,11.025,10.51,368013,"Jun 19, 17",0.39000000000000057,0.0371
2017-06-20,11,11.1,10.48,10.94,PLYA,207223,HISTORICAL_PRICES,PLYA,,1606830572000,0.032863849765258184,0.032863849765258184,10.94,11,11.1,10.48,207223,10.94,11,11.1,10.48,207223,"Jun 20, 17",0.09999999999999964,0.0092
2017-06-21,11.4,11.47,10.93,11.13,PLYA,726368,HISTORICAL_PRICES,PLYA,,1606830572000,0.07042253521126761,0.07042253521126761,11.13,11.4,11.47,10.93,726368,11.13,11.4,11.47,10.93,726368,"Jun 21, 17",0.40000000000000036,0.0364
2017-06-22,11.75,11.81,11.38,11.45,PLYA,973834,HISTORICAL_PRICES,PLYA,,1606830572000,0.10328638497652579,0.10328638497652579,11.45,11.75,11.81,11.38,973834,11.45,11.75,11.81,11.38,973834,"Jun 22, 17",0.34999999999999964,0.0307
2017-06-23,11.59,11.93,11.33,11.77,PLYA,259843,HISTORICAL_PRICES,PLYA,,1606830572000,0.08826291079812201,0.08826291079812201,11.77,11.59,11.93,11.33,259843,11.77,11.59,11.93,11.33,259843,"Jun 23, 17",-0.16000000000000014,-0.0136
2017-06-26,11.72,11.75,11.39,11.58,PLYA,1165221,HISTORICAL_PRICES,PLYA,,1606830572000,0.10046948356807514,0.10046948356807514,11.58,11.72,11.75,11.39,1165221,11.58,11.72,11.75,11.39,1165221,"Jun 26, 17",0.13000000000000078,0.0112
2017-06-27,11.79,12.06,11.685,11.74,PLYA,1175294,HISTORICAL_PRICES,PLYA,,1606830572000,0.10704225352112665,0.10704225352112665,11.74,11.79,12.06,11.685,1175294,11.74,11.79,12.06,11.685,1175294,"Jun 27, 17",0.06999999999999851,0.006
2017-06-28,11.88,11.99,11.75,11.91,PLYA,498646,HISTORICAL_PRICES,PLYA,,1606830572000,0.11549295774647891,0.11549295774647891,11.91,11.88,11.99,11.75,498646,11.91,11.88,11.99,11.75,498646,"Jun 28, 17",0.09000000000000163,0.0076
2017-06-29,11.86,11.95,11.74,11.77,PLYA,355527,HISTORICAL_PRICES,PLYA,,1606830572000,0.11361502347417832,0.11361502347417832,11.77,11.86,11.95,11.74,355527,11.77,11.86,11.95,11.74,355527,"Jun 29, 17",-0.02000000000000135,-0.0017
2017-06-30,11.95,12.0993,11.8,11.95,PLYA,433038,HISTORICAL_PRICES,PLYA,,1606830572000,0.12206572769953042,0.12206572769953042,11.95,11.95,12.0993,11.8,433038,11.95,11.95,12.0993,11.8,433038,"Jun 30, 17",0.08999999999999986,0.0076
2017-07-03,11.98,12.27,11.95,12.02,PLYA,61464,HISTORICAL_PRICES,PLYA,,1606830572000,0.12488262910798123,0.12488262910798123,12.02,11.98,12.27,11.95,61464,12.02,11.98,12.27,11.95,61464,"Jul 3, 17",0.030000000000001137,0.0025
2017-07-05,11.99,12.16,11.89,11.98,PLYA,502686,HISTORICAL_PRICES,PLYA,,1606830572000,0.12582159624413145,0.12582159624413145,11.98,11.99,12.16,11.89,502686,11.98,11.99,12.16,11.89,502686,"Jul 5, 17",0.009999999999999787,0.0008
2017-07-06,11.74,12.15,11.485,11.96,PLYA,462997,HISTORICAL_PRICES,PLYA,,1606830572000,0.10234741784037557,0.10234741784037557,11.96,11.74,12.15,11.485,462997,11.96,11.74,12.15,11.485,462997,"Jul 6, 17",-0.25,-0.0209
2017-07-07,11.6,11.86,11.56,11.8,PLYA,262602,HISTORICAL_PRICES,PLYA,,1606830572000,0.08920187793427223,0.08920187793427223,11.8,11.6,11.86,11.56,262602,11.8,11.6,11.86,11.56,262602,"Jul 7, 17",-0.14000000000000057,-0.0119
2017-07-10,11.68,11.71,11.51,11.59,PLYA,236136,HISTORICAL_PRICES,PLYA,,1606830572000,0.09671361502347411,0.09671361502347411,11.59,11.68,11.71,11.51,236136,11.59,11.68,11.71,11.51,236136,"Jul 10, 17",0.08000000000000007,0.0069
2017-07-11,11.88,11.925,11.7,11.71,PLYA,138060,HISTORICAL_PRICES,PLYA,,1606830572000,0.11549295774647891,0.11549295774647891,11.71,11.88,11.925,11.7,138060,11.71,11.88,11.925,11.7,138060,"Jul 11, 17",0.20000000000000107,0.0171
2017-07-12,11.84,11.99,11.81,11.94,PLYA,228378,HISTORICAL_PRICES,PLYA,,1606830572000,0.11173708920187789,0.11173708920187789,11.94,11.84,11.99,11.81,228378,11.94,11.84,11.99,11.81,228378,"Jul 12, 17",-0.040000000000000924,-0.0034
2017-07-13,11.94,12,11.71,11.82,PLYA,147561,HISTORICAL_PRICES,PLYA,,1606830572000,0.1211267605633802,0.1211267605633802,11.82,11.94,12,11.71,147561,11.82,11.94,12,11.71,147561,"Jul 13, 17",0.09999999999999964,0.0084
2017-07-14,11.78,12.01,11.71,12,PLYA,279492,HISTORICAL_PRICES,PLYA,,1606830572000,0.10610328638497643,0.10610328638497643,12,11.78,12.01,11.71,279492,12,11.78,12.01,11.71,279492,"Jul 14, 17",-0.16000000000000014,-0.0134
2017-07-17,12.03,12.08,11.85,11.85,PLYA,549839,HISTORICAL_PRICES,PLYA,,1606830572000,0.1295774647887323,0.1295774647887323,11.85,12.03,12.08,11.85,549839,11.85,12.03,12.08,11.85,549839,"Jul 17, 17",0.25,0.0212
2017-07-18,11.99,12.09,11.94,12.09,PLYA,140001,HISTORICAL_PRICES,PLYA,,1606830572000,0.12582159624413145,0.12582159624413145,12.09,11.99,12.09,11.94,140001,12.09,11.99,12.09,11.94,140001,"Jul 18, 17",-0.03999999999999915,-0.0033
2017-07-19,12.06,12.24,11.9297,12.01,PLYA,324455,HISTORICAL_PRICES,PLYA,,1606830572000,0.13239436619718312,0.13239436619718312,12.01,12.06,12.24,11.9297,324455,12.01,12.06,12.24,11.9297,324455,"Jul 19, 17",0.07000000000000028,0.0058
2017-07-20,12.1,12.24,12.02,12.17,PLYA,247017,HISTORICAL_PRICES,PLYA,,1606830572000,0.13615023474178398,0.13615023474178398,12.17,12.1,12.24,12.02,247017,12.17,12.1,12.24,12.02,247017,"Jul 20, 17",0.03999999999999915,0.0033
2017-07-21,12.02,12.26,11.79,12.16,PLYA,155694,HISTORICAL_PRICES,PLYA,,1606830572000,0.1286384976525821,0.1286384976525821,12.16,12.02,12.26,11.79,155694,12.16,12.02,12.26,11.79,155694,"Jul 21, 17",-0.08000000000000007,-0.0066
2017-07-24,12.04,12.16,11.88,12.02,PLYA,119170,HISTORICAL_PRICES,PLYA,,1606830572000,0.13051643192488252,0.13051643192488252,12.02,12.04,12.16,11.88,119170,12.02,12.04,12.16,11.88,119170,"Jul 24, 17",0.019999999999999574,0.0017
2017-07-25,11.82,12.17,11.81,12.09,PLYA,111991,HISTORICAL_PRICES,PLYA,,1606830572000,0.10985915492957746,0.10985915492957746,12.09,11.82,12.17,11.81,111991,12.09,11.82,12.17,11.81,111991,"Jul 25, 17",-0.21999999999999886,-0.0183
2017-07-26,11.72,11.96,11.6,11.87,PLYA,89676,HISTORICAL_PRICES,PLYA,,1606830572000,0.10046948356807514,0.10046948356807514,11.87,11.72,11.96,11.6,89676,11.87,11.72,11.96,11.6,89676,"Jul 26, 17",-0.09999999999999964,-0.0085
2017-07-27,11.79,11.86,11.72,11.75,PLYA,98090,HISTORICAL_PRICES,PLYA,,1606830572000,0.10704225352112665,0.10704225352112665,11.75,11.79,11.86,11.72,98090,11.75,11.79,11.86,11.72,98090,"Jul 27, 17",0.06999999999999851,0.006
2017-07-28,11.74,11.95,11.62,11.83,PLYA,108013,HISTORICAL_PRICES,PLYA,,1606830572000,0.10234741784037557,0.10234741784037557,11.83,11.74,11.95,11.62,108013,11.83,11.74,11.95,11.62,108013,"Jul 28, 17",-0.049999999999998934,-0.0042
2017-07-31,11.82,11.95,11.69,11.69,PLYA,128553,HISTORICAL_PRICES,PLYA,,1606830572000,0.10985915492957746,0.10985915492957746,11.69,11.82,11.95,11.69,128553,11.69,11.82,11.95,11.69,128553,"Jul 31, 17",0.08000000000000007,0.0068
2017-08-01,11.83,12.06,11.82,11.86,PLYA,166543,HISTORICAL_PRICES,PLYA,,1606830572000,0.11079812206572767,0.11079812206572767,11.86,11.83,12.06,11.82,166543,11.86,11.83,12.06,11.82,166543,"Aug 1, 17",0.009999999999999787,0.0008
2017-08-02,11.79,11.93,11.7,11.76,PLYA,136645,HISTORICAL_PRICES,PLYA,,1606830572000,0.10704225352112665,0.10704225352112665,11.76,11.79,11.93,11.7,136645,11.76,11.79,11.93,11.7,136645,"Aug 2, 17",-0.040000000000000924,-0.0034
